timestamp,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6
46013,-2.619873047,-5.352197266,-7.878759766,-0.365853659,-0.487804878,-1.920731707
46014,-2.784960938,-5.462255859,-7.873974609,0.030487805,1.036585366,-2.225609756
46015,-2.667724609,-5.426367188,-7.857226563,0.762195122,-0.304878049,-2.469512195
46016,-2.572021484,-5.388085938,-7.895507813,1.37195122,-0.731707317,-2.073170732
46017,-2.746679688,-5.378515625,-7.804589844,1.768292683,0.640243902,-0.884146342
46018,-2.696435547,-5.395263672,-7.845263672,1.524390244,-0.762195122,-0.762195122
46019,-2.706005859,-5.366552734,-7.8859375,1.341463415,-0.396341463,-0.975609756
46020,-2.763427734,-5.292382813,-7.840478516,1.036585366,0.091463415,-1.707317073
46021,-2.667724609,-5.402441406,-7.902685547,0.06097561,-0.396341463,-2.225609756
46022,-2.667724609,-5.426367188,-7.921826172,0.426829268,0.396341463,-2.286585366
46023,-2.71796875,-5.349804688,-7.871582031,1.280487805,1.31097561,-1.768292683
46024,-2.667724609,-5.412011719,-7.921826172,1.463414634,0.823170732,-1.18902439
46025,-2.674902344,-5.412011719,-7.957714844,2.347560976,1.432926829,-0.884146342
46026,-2.670117188,-5.388085938,-7.8859375,3.231707317,2.43902439,-0.945121951
46027,-2.727539063,-5.423974609,-7.862011719,3.68902439,3.170731707,-0.762195122
46028,-2.710791016,-5.452685547,-7.869189453,3.81097561,2.530487805,-0.823170732
46029,-2.710791016,-5.459863281,-7.818945313,3.68902439,1.798780488,-1.097560976
46030,-2.729931641,-5.47421875,-7.773486328,3.414634146,0.945121951,-1.31097561
46031,-2.682080078,-5.462255859,-7.795019531,3.079268293,-0.304878049,-1.707317073
46032,-2.662939453,-5.47421875,-7.787841797,2.5,-0.701219512,-1.798780488
46033,-2.696435547,-5.534033203,-7.780664063,2.042682927,-0.335365854,-1.493902439
46034,-2.658154297,-5.55078125,-7.754345703,1.890243902,-0.518292683,-1.615853659
46035,-2.691650391,-5.519677734,-7.739990234,2.073170732,0.274390244,-1.524390244
46036,-2.713183594,-5.457470703,-7.7328125,1.707317073,0.182926829,-1.402439024
46037,-2.713183594,-5.457470703,-7.7328125,1.707317073,0.182926829,-1.402439024
46038,-2.627050781,-5.502929688,-7.792626953,0.609756098,-0.487804878,-1.341463415
46039,-2.734716797,-5.605810547,-7.809375,0.335365854,0.426829268,-1.615853659
46040,-2.801708984,-5.586669922,-7.742382813,1.097560976,0.670731707,-1.524390244
46041,-2.615087891,-5.519677734,-7.783056641,1.31097561,-0.731707317,-1.737804878
46042,-2.698828125,-5.500537109,-7.716064453,1.158536585,0.792682927,-1.067073171
46043,-2.722753906,-5.529248047,-7.739990234,0.396341463,0.548780488,-0.884146342
46044,-2.741894531,-5.5125,-7.749560547,0.243902439,0.457317073,-1.067073171
46045,-2.765820313,-5.440722656,-7.739990234,-0.06097561,0.762195122,-1.493902439
46046,-2.691650391,-5.47421875,-7.778271484,-0.670731707,0.365853659,-1.920731707
46047,-2.691650391,-5.498144531,-7.828515625,-0.731707317,0.731707317,-2.408536585
46048,-2.689257813,-5.440722656,-7.785449219,-0.457317073,1.25,-2.042682927
46049,-2.667724609,-5.459863281,-7.821337891,-0.792682927,0.731707317,-1.615853659
46050,-2.698828125,-5.455078125,-7.838085938,-0.548780488,1.615853659,-1.097560976
46051,-2.708398438,-5.409619141,-7.814160156,-0.579268293,1.890243902,-1.219512195
46052,-2.701220703,-5.433544922,-7.818945313,-1.036585366,1.493902439,-1.676829268
46053,-2.706005859,-5.462255859,-7.838085938,-1.067073171,1.432926829,-1.951219512
46054,-2.672509766,-5.428759766,-7.871582031,-0.579268293,1.158536585,-2.073170732
46055,-2.672509766,-5.443115234,-7.845263672,-0.06097561,1.219512195,-1.737804878
46056,-2.703613281,-5.457470703,-7.859619141,0.426829268,1.25,-1.432926829
46057,-2.682080078,-5.447900391,-7.830908203,0.853658537,1.25,-1.402439024
46058,-2.689257813,-5.440722656,-7.838085938,1.31097561,1.37195122,-1.432926829
46059,-2.619873047,-5.490966797,-7.850048828,1.493902439,1.280487805,-1.493902439
46060,-2.648583984,-5.452685547,-7.830908203,1.737804878,1.859756098,-1.493902439
46061,-2.665332031,-5.443115234,-7.804589844,1.25,1.676829268,-1.463414634
46062,-2.579199219,-5.388085938,-7.780664063,0.274390244,0.945121951,-1.37195122
46063,-2.610302734,-5.462255859,-7.845263672,-0.945121951,0.975609756,-1.646341463
46064,-2.720361328,-5.534033203,-7.8859375,-0.701219512,1.432926829,-1.890243902
46065,-2.598339844,-5.443115234,-7.840478516,-0.030487805,0.06097561,-2.103658537
46066,-2.543310547,-5.407226563,-7.878759766,0.06097561,-0.335365854,-1.676829268
46067,-2.643798828,-5.447900391,-7.871582031,0.243902439,0.457317073,-0.884146342
46068,-2.650976563,-5.445507813,-7.883544922,0.640243902,0.091463415,-0.518292683
46069,-2.646191406,-5.438330078,-7.890722656,1.036585366,0.213414634,-0.457317073
46070,-2.713183594,-5.368945313,-7.850048828,1.097560976,0.487804878,-0.609756098
46071,-2.643798828,-5.433544922,-7.862011719,0.609756098,-0.213414634,-1.158536585
46072,-2.701220703,-5.39765625,-7.864404297,0.548780488,0.487804878,-1.554878049
46073,-2.682080078,-5.416796875,-7.826123047,0.365853659,-0.152439024,-1.737804878
46074,-2.639013672,-5.416796875,-7.876367188,0.213414634,-0.670731707,-1.432926829
46075,-2.701220703,-5.378515625,-7.854833984,0.365853659,-0.030487805,-1.158536585
46076,-2.725146484,-5.388085938,-7.852441406,0.274390244,0.06097561,-1.280487805
46077,-2.708398438,-5.407226563,-7.869189453,0.152439024,0.06097561,-1.493902439
46078,-2.703613281,-5.380908203,-7.842871094,0.426829268,0.335365854,-1.768292683
46079,-2.689257813,-5.402441406,-7.871582031,0.640243902,0.548780488,-1.646341463
46080,-2.684472656,-5.402441406,-7.907470703,0.853658537,0.457317073,-1.463414634
46081,-2.701220703,-5.395263672,-7.878759766,1.067073171,0.670731707,-1.280487805
46082,-2.698828125,-5.371337891,-7.878759766,1.280487805,0.762195122,-1.402439024
46083,-2.71796875,-5.419189453,-7.876367188,1.18902439,0.487804878,-1.463414634
46084,-2.677294922,-5.409619141,-7.878759766,1.25,0.365853659,-1.585365854
46085,-2.689257813,-5.39765625,-7.852441406,1.524390244,0.792682927,-1.524390244
46086,-2.741894531,-5.366552734,-7.821337891,1.341463415,0.975609756,-1.219512195
46087,-2.624658203,-5.373730469,-7.869189453,0.914634146,0.335365854,-1.097560976
46088,-2.713183594,-5.502929688,-7.945751953,0.884146342,1.280487805,-1.493902439
46089,-2.782568359,-5.471826172,-7.84765625,2.225609756,1.890243902,-1.585365854
46090,-2.615087891,-5.452685547,-7.835693359,2.62195122,0.335365854,-1.737804878
46091,-2.672509766,-5.428759766,-7.811767578,2.957317073,1.280487805,-1.128048781
46092,-2.720361328,-5.47421875,-7.811767578,2.774390244,1.31097561,-0.487804878
46093,-2.706005859,-5.450292969,-7.799804688,2.56097561,0.762195122,-0.640243902
46094,-2.734716797,-5.452685547,-7.749560547,2.286585366,1.280487805,-1.067073171
46095,-2.689257813,-5.438330078,-7.792626953,1.432926829,1.067073171,-1.798780488
46096,-2.670117188,-5.502929688,-7.845263672,0.548780488,1.097560976,-2.408536585
46097,-2.674902344,-5.471826172,-7.818945313,0.640243902,1.585365854,-2.469512195
46098,-2.612695313,-5.476611328,-7.833300781,0.335365854,1.006097561,-2.073170732
46099,-2.603125,-5.467041016,-7.842871094,0.548780488,1.25,-1.493902439
46100,-2.629443359,-5.445507813,-7.840478516,0.579268293,1.524390244,-1.219512195
46101,-2.622265625,-5.471826172,-7.864404297,0.335365854,1.37195122,-1.37195122
46102,-2.617480469,-5.47421875,-7.833300781,0.548780488,1.25,-1.341463415
46103,-2.607910156,-5.490966797,-7.873974609,0.914634146,1.006097561,-1.37195122
46104,-2.631835938,-5.469433594,-7.859619141,1.37195122,1.128048781,-1.036585366
46105,-2.64140625,-5.479003906,-7.838085938,1.463414634,0.640243902,-0.762195122
46106,-2.655761719,-5.476611328,-7.821337891,1.402439024,0.457317073,-0.609756098
46107,-2.655761719,-5.476611328,-7.821337891,1.402439024,0.457317073,-0.609756098
46108,-2.677294922,-5.443115234,-7.811767578,1.158536585,0.396341463,-1.036585366
46109,-2.660546875,-5.457470703,-7.811767578,0.579268293,0.091463415,-1.402439024
46110,-2.639013672,-5.493359375,-7.857226563,0.182926829,-0.091463415,-1.615853659
46111,-2.631835938,-5.467041016,-7.814160156,0.091463415,0.426829268,-1.615853659
46112,-2.684472656,-5.412011719,-7.850048828,-0.030487805,0.548780488,-1.402439024
46113,-2.607910156,-5.400048828,-7.854833984,-0.426829268,0.182926829,-0.823170732
46114,-2.674902344,-5.517285156,-7.972070313,-0.609756098,0.701219512,-1.097560976
46115,-2.796923828,-5.479003906,-7.823730469,0.609756098,1.18902439,-1.219512195
46116,-2.624658203,-5.459863281,-7.859619141,1.219512195,-0.731707317,-1.676829268
46117,-2.648583984,-5.431152344,-7.850048828,1.646341463,0.152439024,-1.341463415
46118,-2.729931641,-5.443115234,-7.806982422,1.554878049,0.518292683,-0.853658537
46119,-2.689257813,-5.452685547,-7.835693359,1.31097561,-0.091463415,-1.006097561
46120,-2.732324219,-5.4359375,-7.821337891,1.18902439,0.884146342,-1.25
46121,-2.689257813,-5.416796875,-7.787841797,0.487804878,0.487804878,-1.951219512
46122,-2.639013672,-5.443115234,-7.838085938,-0.182926829,0.518292683,-2.347560976
46123,-2.6796875,-5.433544922,-7.833300781,-0.091463415,1.25,-2.195121951
46124,-2.665332031,-5.447900391,-7.845263672,-0.12195122,0.945121951,-1.768292683
46125,-2.64140625,-5.445507813,-7.881152344,0.335365854,1.006097561,-1.25
46126,-2.660546875,-5.416796875,-7.857226563,0.701219512,1.341463415,-1.128048781
46127,-2.670117188,-5.423974609,-7.854833984,0.731707317,1.31097561,-1.31097561
46128,-2.650976563,-5.443115234,-7.876367188,0.731707317,0.975609756,-1.463414634
46129,-2.653369141,-5.455078125,-7.852441406,0.945121951,0.792682927,-1.554878049
46130,-2.662939453,-5.457470703,-7.838085938,1.219512195,0.609756098,-1.402439024
46131,-2.660546875,-5.455078125,-7.835693359,1.25,0.213414634,-1.18902439
46132,-2.650976563,-5.462255859,-7.838085938,1.219512195,0.304878049,-1.036585366
46133,-2.667724609,-5.433544922,-7.790234375,1.067073171,0.609756098,-1.25
46134,-2.684472656,-5.440722656,-7.818945313,0.518292683,0.701219512,-1.341463415
46135,-2.660546875,-5.483789063,-7.878759766,0.274390244,0.518292683,-1.432926829
46136,-2.64140625,-5.419189453,-7.850048828,0.426829268,0.823170732,-1.676829268
46137,-2.71796875,-5.409619141,-7.862011719,0.213414634,1.31097561,-1.402439024
46138,-2.607910156,-5.373730469,-7.823730469,-0.030487805,0.823170732,-1.128048781
46139,-2.639013672,-5.452685547,-7.914648438,-0.518292683,1.158536585,-1.402439024
46140,-2.79453125,-5.495751953,-7.8859375,0.243902439,1.951219512,-1.432926829
46141,-2.624658203,-5.459863281,-7.878759766,1.006097561,0.243902439,-1.890243902
46142,-2.603125,-5.407226563,-7.862011719,1.432926829,0.487804878,-1.524390244
46143,-2.694042969,-5.4359375,-7.809375,1.37195122,1.067073171,-0.792682927
46144,-2.64140625,-5.431152344,-7.866796875,1.18902439,0.030487805,-0.792682927
46145,-2.689257813,-5.4359375,-7.818945313,0.945121951,0.548780488,-0.914634146
46146,-2.701220703,-5.383300781,-7.814160156,0.518292683,0.457317073,-1.341463415
46147,-2.634228516,-5.440722656,-7.876367188,-0.182926829,0.182926829,-1.768292683
46148,-2.684472656,-5.39765625,-7.835693359,0.06097561,1.18902439,-1.737804878
46149,-2.643798828,-5.392871094,-7.873974609,0.030487805,0.823170732,-1.554878049
46150,-2.617480469,-5.39765625,-7.859619141,-0.091463415,0.487804878,-1.097560976
46151,-2.682080078,-5.39765625,-7.878759766,0.243902439,1.31097561,-0.701219512
46152,-2.706005859,-5.402441406,-7.907470703,0.457317073,1.006097561,-0.975609756
46153,-2.672509766,-5.423974609,-7.895507813,0.670731707,0.762195122,-1.402439024
46154,-2.650976563,-5.414404297,-7.864404297,0.914634146,0.609756098,-1.615853659
46155,-2.665332031,-5.421582031,-7.857226563,1.067073171,0.487804878,-1.524390244
46156,-2.660546875,-5.402441406,-7.857226563,1.067073171,0.06097561,-1.31097561
46157,-2.684472656,-5.412011719,-7.873974609,1.006097561,-0.030487805,-1.18902439
46158,-2.677294922,-5.400048828,-7.811767578,1.097560976,0.091463415,-1.280487805
46159,-2.701220703,-5.400048828,-7.845263672,0.792682927,0.182926829,-1.37195122
46160,-2.665332031,-5.467041016,-7.878759766,0.762195122,0.030487805,-1.402439024
46161,-2.658154297,-5.400048828,-7.850048828,0.975609756,0.609756098,-1.37195122
46162,-2.727539063,-5.380908203,-7.830908203,0.792682927,0.945121951,-1.158536585
46163,-2.627050781,-5.325878906,-7.857226563,0.12195122,0.335365854,-0.914634146
46164,-2.694042969,-5.457470703,-7.955322266,-0.487804878,0.792682927,-1.280487805
46165,-2.806494141,-5.450292969,-7.881152344,0.548780488,1.981707317,-1.341463415
46166,-2.653369141,-5.428759766,-7.888330078,0.884146342,-0.12195122,-2.012195122
46167,-2.636621094,-5.423974609,-7.878759766,1.432926829,0.670731707,-1.646341463
46168,-2.725146484,-5.4359375,-7.799804688,1.676829268,0.945121951,-1.036585366
46169,-2.665332031,-5.368945313,-7.866796875,1.31097561,-0.274390244,-1.036585366
46170,-2.71796875,-5.419189453,-7.833300781,0.884146342,0.579268293,-1.036585366
46171,-2.725146484,-5.376123047,-7.845263672,0.426829268,0.457317073,-1.585365854
46172,-2.648583984,-5.404833984,-7.888330078,-0.091463415,0.396341463,-1.829268293
46173,-2.706005859,-5.404833984,-7.888330078,0.182926829,1.402439024,-1.829268293
46174,-2.682080078,-5.385693359,-7.854833984,0.274390244,1.006097561,-1.798780488
46175,-2.627050781,-5.392871094,-7.876367188,0.396341463,0.823170732,-1.493902439
46176,-2.627050781,-5.392871094,-7.876367188,0.396341463,0.823170732,-1.493902439
46177,-2.674902344,-5.352197266,-7.873974609,0.701219512,1.37195122,-1.18902439
46178,-2.677294922,-5.342626953,-7.907470703,0.487804878,1.128048781,-1.128048781
46179,-2.682080078,-5.390478516,-7.8859375,0.426829268,1.006097561,-1.18902439
46180,-2.686865234,-5.423974609,-7.914648438,0.731707317,0.945121951,-1.37195122
46181,-2.662939453,-5.385693359,-7.895507813,1.25,0.640243902,-1.554878049
46182,-2.670117188,-5.388085938,-7.893115234,1.31097561,0.396341463,-1.493902439
46183,-2.6796875,-5.404833984,-7.835693359,1.25,0.335365854,-1.524390244
46184,-2.6796875,-5.371337891,-7.852441406,1.036585366,0.487804878,-1.646341463
46185,-2.670117188,-5.409619141,-7.859619141,0.670731707,0.426829268,-1.585365854
46186,-2.650976563,-5.440722656,-7.854833984,0.548780488,0.274390244,-1.676829268
46187,-2.653369141,-5.400048828,-7.864404297,0.945121951,0.762195122,-1.768292683
46188,-2.686865234,-5.328271484,-7.835693359,0.914634146,0.945121951,-1.493902439
46189,-2.583984375,-5.378515625,-7.905078125,0.396341463,0.426829268,-1.341463415
46190,-2.732324219,-5.502929688,-7.897900391,0.548780488,1.737804878,-1.676829268
46191,-2.753857422,-5.402441406,-7.830908203,1.707317073,1.676829268,-1.798780488
46192,-2.56484375,-5.443115234,-7.893115234,1.615853659,-0.213414634,-2.042682927
46193,-2.677294922,-5.428759766,-7.850048828,1.951219512,1.432926829,-1.341463415
46194,-2.701220703,-5.412011719,-7.806982422,1.768292683,0.975609756,-1.036585366
46195,-2.655761719,-5.426367188,-7.845263672,1.280487805,0.152439024,-1.219512195
46196,-2.694042969,-5.388085938,-7.826123047,0.823170732,0.762195122,-1.37195122
46197,-2.639013672,-5.404833984,-7.821337891,0,0.12195122,-1.585365854
46198,-2.629443359,-5.440722656,-7.893115234,-0.579268293,0.152439024,-1.676829268
46199,-2.696435547,-5.404833984,-7.890722656,-0.213414634,1.097560976,-1.341463415
46200,-2.646191406,-5.402441406,-7.902685547,-0.12195122,0.396341463,-1.158536585
46201,-2.653369141,-5.380908203,-7.897900391,0.182926829,0.701219512,-0.884146342
46202,-2.662939453,-5.404833984,-7.850048828,0.304878049,1.006097561,-0.823170732
46203,-2.701220703,-5.349804688,-7.914648438,0.609756098,1.006097561,-1.158536585
46204,-2.696435547,-5.383300781,-7.895507813,0.457317073,0.609756098,-1.402439024
46205,-2.684472656,-5.378515625,-7.897900391,0.609756098,0.274390244,-1.615853659
46206,-2.686865234,-5.388085938,-7.862011719,0.762195122,0.091463415,-1.493902439
46207,-2.689257813,-5.388085938,-7.890722656,0.884146342,0.030487805,-1.341463415
46208,-2.684472656,-5.376123047,-7.8859375,0.945121951,-0.030487805,-1.37195122
46209,-2.691650391,-5.371337891,-7.890722656,0.975609756,0.457317073,-1.524390244
46210,-2.715576172,-5.409619141,-7.828515625,0.731707317,0.731707317,-1.493902439
46211,-2.686865234,-5.39765625,-7.893115234,0.884146342,0.396341463,-1.554878049
46212,-2.686865234,-5.388085938,-7.869189453,1.128048781,0.884146342,-1.493902439
46213,-2.710791016,-5.330664063,-7.871582031,1.067073171,0.975609756,-1.31097561
46214,-2.607910156,-5.335449219,-7.888330078,0.609756098,0.640243902,-1.006097561
46215,-2.741894531,-5.469433594,-7.938574219,0.396341463,1.859756098,-1.402439024
46216,-2.825634766,-5.419189453,-7.823730469,1.493902439,2.042682927,-1.554878049
46217,-2.600732422,-5.407226563,-7.881152344,1.463414634,-0.426829268,-2.164634146
46218,-2.665332031,-5.392871094,-7.809375,1.768292683,1.067073171,-1.646341463
46219,-2.713183594,-5.402441406,-7.804589844,1.219512195,1.036585366,-1.280487805
46220,-2.639013672,-5.409619141,-7.876367188,0.731707317,0.182926829,-1.432926829
46221,-2.706005859,-5.373730469,-7.838085938,0.701219512,0.975609756,-1.402439024
46222,-2.660546875,-5.373730469,-7.830908203,0.213414634,0.853658537,-1.646341463
46223,-2.615087891,-5.409619141,-7.907470703,-0.12195122,0.975609756,-2.073170732
46224,-2.677294922,-5.383300781,-7.907470703,0.274390244,1.798780488,-1.981707317
46225,-2.634228516,-5.388085938,-7.905078125,0.365853659,1.067073171,-1.798780488
46226,-2.619873047,-5.390478516,-7.888330078,0.792682927,1.18902439,-1.280487805
46227,-2.658154297,-5.392871094,-7.890722656,1.18902439,1.554878049,-1.097560976
46228,-2.662939453,-5.378515625,-7.8859375,1.219512195,1.128048781,-1.341463415
46229,-2.662939453,-5.383300781,-7.893115234,1.036585366,0.792682927,-1.707317073
46230,-2.636621094,-5.392871094,-7.893115234,0.914634146,0.365853659,-2.012195122
46231,-2.617480469,-5.409619141,-7.893115234,1.128048781,0.12195122,-2.012195122
46232,-2.64140625,-5.402441406,-7.883544922,1.37195122,0.243902439,-1.676829268
46233,-2.631835938,-5.404833984,-7.907470703,1.31097561,0.213414634,-1.463414634
46234,-2.667724609,-5.383300781,-7.850048828,1.006097561,0.396341463,-1.524390244
46235,-2.672509766,-5.4359375,-7.876367188,0.670731707,0.304878049,-1.432926829
46236,-2.622265625,-5.404833984,-7.854833984,0.640243902,0.152439024,-1.768292683
46237,-2.64140625,-5.404833984,-7.842871094,0.670731707,0.640243902,-1.676829268
46238,-2.64140625,-5.340234375,-7.828515625,0.426829268,0.640243902,-1.463414634
46239,-2.610302734,-5.371337891,-7.912255859,0.12195122,0.396341463,-1.280487805
46240,-2.746679688,-5.524462891,-7.929003906,0.335365854,1.524390244,-1.341463415
46241,-2.713183594,-5.414404297,-7.869189453,1.768292683,0.945121951,-1.524390244
46242,-2.574414063,-5.390478516,-7.850048828,1.981707317,-0.457317073,-1.646341463
46243,-2.660546875,-5.404833984,-7.802197266,1.981707317,0.792682927,-1.036585366
46244,-2.682080078,-5.416796875,-7.816552734,1.432926829,0.304878049,-0.884146342
46245,-2.662939453,-5.431152344,-7.840478516,1.036585366,0.274390244,-1.067073171
46246,-2.662939453,-5.431152344,-7.840478516,1.036585366,0.274390244,-1.067073171
46247,-2.708398438,-5.352197266,-7.806982422,0.731707317,1.097560976,-1.18902439
46248,-2.629443359,-5.423974609,-7.873974609,-0.06097561,0.396341463,-1.615853659
46249,-2.643798828,-5.395263672,-7.888330078,-0.091463415,1.097560976,-1.829268293
46250,-2.682080078,-5.395263672,-7.859619141,-0.091463415,1.280487805,-1.524390244
46251,-2.603125,-5.407226563,-7.919433594,0,0.365853659,-1.341463415
46252,-2.658154297,-5.368945313,-7.902685547,0.426829268,1.097560976,-1.067073171
46253,-2.665332031,-5.359375,-7.890722656,0.579268293,1.097560976,-1.128048781
46254,-2.667724609,-5.388085938,-7.909863281,0.609756098,0.914634146,-1.402439024
46255,-2.658154297,-5.407226563,-7.897900391,0.914634146,0.853658537,-1.554878049
46256,-2.629443359,-5.395263672,-7.881152344,1.25,0.518292683,-1.615853659
46257,-2.643798828,-5.419189453,-7.897900391,1.280487805,0.731707317,-1.31097561
46258,-2.650976563,-5.376123047,-7.850048828,1.341463415,0.609756098,-1.097560976
46259,-2.665332031,-5.373730469,-7.893115234,1.158536585,0.548780488,-1.18902439
46260,-2.686865234,-5.450292969,-7.873974609,0.853658537,0.396341463,-1.219512195
46261,-2.646191406,-5.39765625,-7.878759766,1.006097561,0.152439024,-1.493902439
46262,-2.653369141,-5.402441406,-7.842871094,0.914634146,0.579268293,-1.37195122
46263,-2.677294922,-5.335449219,-7.821337891,0.609756098,0.487804878,-1.067073171
46264,-2.593554688,-5.400048828,-7.888330078,0.06097561,0.182926829,-1.219512195
46265,-2.751464844,-5.483789063,-7.905078125,0.518292683,1.707317073,-1.341463415
46266,-2.703613281,-5.421582031,-7.840478516,1.493902439,0.731707317,-1.829268293
46267,-2.572021484,-5.416796875,-7.871582031,1.676829268,0.030487805,-1.615853659
46268,-2.674902344,-5.39765625,-7.814160156,1.798780488,1.18902439,-1.006097561
46269,-2.672509766,-5.416796875,-7.823730469,1.31097561,0.396341463,-0.762195122
46270,-2.655761719,-5.409619141,-7.840478516,1.036585366,0.182926829,-0.945121951
46271,-2.706005859,-5.354589844,-7.802197266,0.579268293,0.579268293,-1.37195122
46272,-2.636621094,-5.412011719,-7.881152344,0,0.182926829,-1.676829268
46273,-2.648583984,-5.392871094,-7.873974609,0.030487805,0.823170732,-1.951219512
46274,-2.677294922,-5.400048828,-7.833300781,0.12195122,1.219512195,-1.615853659
46275,-2.624658203,-5.421582031,-7.909863281,0.06097561,0.304878049,-1.37195122
46276,-2.660546875,-5.347412109,-7.890722656,0.548780488,0.762195122,-1.036585366
46277,-2.670117188,-5.347412109,-7.917041016,0.365853659,0.640243902,-1.128048781
46278,-2.686865234,-5.407226563,-7.912255859,0.335365854,0.487804878,-1.402439024
46279,-2.660546875,-5.409619141,-7.902685547,0.792682927,0.457317073,-1.615853659
46280,-2.643798828,-5.388085938,-7.876367188,1.341463415,0.426829268,-1.493902439
46281,-2.670117188,-5.395263672,-7.8859375,1.37195122,0.457317073,-1.18902439
46282,-2.686865234,-5.39765625,-7.835693359,1.402439024,0.396341463,-1.036585366
46283,-2.708398438,-5.366552734,-7.873974609,1.18902439,0.487804878,-1.25
46284,-2.708398438,-5.428759766,-7.845263672,0.731707317,0.182926829,-1.432926829
46285,-2.667724609,-5.423974609,-7.866796875,0.823170732,0.12195122,-1.737804878
46286,-2.646191406,-5.392871094,-7.857226563,0.792682927,0.548780488,-1.676829268
46287,-2.708398438,-5.318701172,-7.816552734,0.609756098,0.823170732,-1.219512195
46288,-2.612695313,-5.380908203,-7.900292969,0,0.213414634,-1.219512195
46289,-2.765820313,-5.483789063,-7.943359375,0.396341463,1.737804878,-1.463414634
46290,-2.749072266,-5.402441406,-7.852441406,1.524390244,1.036585366,-1.829268293
46291,-2.567236328,-5.412011719,-7.905078125,1.493902439,-0.182926829,-1.859756098
46292,-2.703613281,-5.39765625,-7.790234375,1.890243902,1.402439024,-1.067073171
46293,-2.689257813,-5.400048828,-7.830908203,1.493902439,0.335365854,-0.884146342
46294,-2.665332031,-5.392871094,-7.828515625,1.036585366,0.182926829,-1.128048781
46295,-2.701220703,-5.361767578,-7.826123047,0.701219512,0.853658537,-1.554878049
46296,-2.639013672,-5.368945313,-7.871582031,0.06097561,0.579268293,-1.920731707
46297,-2.634228516,-5.412011719,-7.921826172,-0.182926829,1.097560976,-2.042682927
46298,-2.682080078,-5.390478516,-7.854833984,0.243902439,1.646341463,-1.798780488
46299,-2.636621094,-5.402441406,-7.878759766,0.182926829,0.762195122,-1.554878049
46300,-2.653369141,-5.395263672,-7.897900391,0.701219512,0.823170732,-1.18902439
46301,-2.662939453,-5.373730469,-7.912255859,0.884146342,0.884146342,-1.158536585
46302,-2.672509766,-5.385693359,-7.878759766,0.823170732,0.792682927,-1.37195122
46303,-2.677294922,-5.414404297,-7.888330078,1.006097561,0.548780488,-1.493902439
46304,-2.653369141,-5.395263672,-7.893115234,1.37195122,0.426829268,-1.524390244
46305,-2.660546875,-5.395263672,-7.871582031,1.463414634,0.396341463,-1.25
46306,-2.655761719,-5.419189453,-7.857226563,1.341463415,0.365853659,-1.158536585
46307,-2.686865234,-5.395263672,-7.840478516,1.219512195,0.518292683,-1.128048781
46308,-2.698828125,-5.409619141,-7.859619141,0.762195122,0.457317073,-1.37195122
46309,-2.665332031,-5.4359375,-7.869189453,0.579268293,0.274390244,-1.554878049
46310,-2.670117188,-5.400048828,-7.840478516,0.731707317,0.701219512,-1.737804878
46311,-2.713183594,-5.371337891,-7.854833984,0.548780488,0.853658537,-1.463414634
46312,-2.610302734,-5.371337891,-7.876367188,0.274390244,0.304878049,-1.128048781
46313,-2.703613281,-5.462255859,-7.929003906,0.243902439,1.219512195,-1.432926829
46314,-2.806494141,-5.4359375,-7.850048828,1.402439024,1.829268293,-1.493902439
46315,-2.806494141,-5.4359375,-7.850048828,1.402439024,1.829268293,-1.493902439
46316,-2.591162109,-5.414404297,-7.907470703,1.615853659,-0.274390244,-2.012195122
46317,-2.64140625,-5.388085938,-7.830908203,1.829268293,0.975609756,-1.25
46318,-2.708398438,-5.39765625,-7.823730469,1.432926829,0.914634146,-0.823170732
46319,-2.670117188,-5.392871094,-7.850048828,0.914634146,0.12195122,-0.914634146
46320,-2.729931641,-5.414404297,-7.823730469,0.792682927,0.792682927,-1.31097561
46321,-2.653369141,-5.376123047,-7.864404297,0.365853659,0.579268293,-1.737804878
46322,-2.617480469,-5.419189453,-7.893115234,-0.152439024,0.548780488,-1.981707317
46323,-2.689257813,-5.412011719,-7.881152344,0.06097561,1.402439024,-1.707317073
46324,-2.670117188,-5.390478516,-7.893115234,0.243902439,0.884146342,-1.493902439
46325,-2.634228516,-5.378515625,-7.900292969,0.701219512,0.762195122,-1.18902439
46326,-2.655761719,-5.373730469,-7.888330078,0.975609756,0.975609756,-1.158536585
46327,-2.674902344,-5.388085938,-7.864404297,0.823170732,0.914634146,-1.37195122
46328,-2.670117188,-5.414404297,-7.919433594,0.823170732,0.792682927,-1.707317073
46329,-2.662939453,-5.407226563,-7.900292969,1.036585366,0.457317073,-1.768292683
46330,-2.64140625,-5.416796875,-7.830908203,1.280487805,0.396341463,-1.554878049
46331,-2.653369141,-5.407226563,-7.854833984,1.341463415,0.426829268,-1.18902439
46332,-2.677294922,-5.407226563,-7.864404297,1.25,0.518292683,-1.128048781
46333,-2.686865234,-5.383300781,-7.850048828,1.18902439,0.670731707,-1.31097561
46334,-2.689257813,-5.412011719,-7.842871094,0.731707317,0.457317073,-1.463414634
46335,-2.655761719,-5.443115234,-7.905078125,0.579268293,0.274390244,-1.493902439
46336,-2.660546875,-5.402441406,-7.854833984,0.823170732,0.701219512,-1.554878049
